Tweet,S_Label,L_Label,B_Label
: اشعر بحرقه كبيره جداً علي طفل قُتل في فلسطين علي اسره هُجرت من سوريا علي ام مكلومه في العراق علي شاب اُعتقل في مصر.. كل همّ عر…,0,0,0
ياجدعان كسم اسرائيل وكسم اسلام الشهابي وكسم الاوليمبياد ماتش الاهلي فاضل عليه ساعتين,0,0,0
الاوليمبياد يا حاج 😅,0,1,1
اوڤر بزياده يعني وهري ولت وعجن بطريقه مستفزه الواد صعبان عليا والله بعدين اللي مش عاجبه يبقي يروح هو الاوليمبياد ويورينا,0,0,0
حسبي الله ونعم الوكيل فيه...ضيع جيل ومتتخب كان ممكن يعمل حاجه في الاوليمبياد,0,0,0
غزل دنياي من دونك اسود من عيونك🎶,0,0,0
اه يا بلد ..,0,0,0
:   يا نهار اسود دي بقت ميامي اسكندريه ????????????????,0,0,0
واضحه جداً رغبه بوغبا الرئيسيه الانتقال الي مدريد زيدان لا يقاوم . وباعتقادي اذا ماحصل هالسنه راح يبقي باليوفي و ينتظر الريال السنه الجايه .,0,0,0
اختياري لكم احبه ، و اعرف ان سلطه الحب جباره من  ابداعات  الشاعر  مدغم ابو شيبه  شعر  شعراء  قصيد  علي فكره…,0,0,0
الواحد جاب اخره ،احيه بجد,0,0,0
حين نتكلم عن عُمق ❤ فقط انظر لمكانه  الاب في قلب ابنته 😍 فلا يوجد رجل يَهدي  السعاده بِدون مقابل سِوي الاب 💚,0,0,0
بتفرج عل ماتش قطر والدانمارك كره يد في الاوليمبياد .... الجمهور البرازيلي بيشجع ضد قطر كانها بلدهم,0,0,0
تراجف ايديني من البرد وقول رجفه ايديني تذكرني بحال اخواننا في  العراق وباقي البلدان العربيه والاسلاميه والعالم المسلم اجمع ࿐🍃🌸,0,0,0
انا خايفه اكثرر منهم.,2,0,4
انا لله وانا اليه راجعون ، وداعاً  محمود عبدالعزيز,0,0,0
وراك انت ماخذيتها سود الله وجهك عز مانت برجال,0,1,1
وما الحب الا مساحه جميله من الرحمه والموده والقدره علي الغفران والتسامح .🌼,0,0,0
انا اول مره اشوف حد من المنصوره وحش وكمان ضيف رغاي اووي يعني,0,0,0
60 هناك تخاذل عربي مهين للامه وكان ع رؤوسهم الطير مما يجري من احداث مريعه ع الامتين حرب ع حلب وكانها لاتعنيهم حادث فرنسا نلهث,0,0,0
شكلك خايفه,0,2,2
سالوا العرص : هل تعلم نسبه البطاله في مصر ؟؟؟ قال : المصريين كلهم ابطال !!!..اعم مش فاضي انا بحارب الارهاب... المختمل تحيا ماسر ...,0,0,0
اول مره احس ان كان قريب مني كده :/,0,0,0
قطر داخله الاوليمبياد ب25 لاعب اللي عايز يسرق قطر ينتهزها فرصه البلد كلها في البرازيل,0,1,1
في قناه بتعرض اﻻوليمبياد؟؟,0,0,0
خايفه اقوله عن شعوري واخسره 😔💜.,2,0,4
السرقه تمت في وضح النهار وامام عيني,0,0,0
1: حاتم مين بس اتلمي بقي يا شيخه وقولي يا صبح ????????????????,0,2,2
من في الاوليمبياد في كره السله اعظم من مانو جينوبيلي؟  بالتاكيد لا احد 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👋👏,0,0,0
احس خايفه علئ اسبوع الاجازه ويروح هباء منثوره لانه اخر امالي هو,2,0,4
من يحبّك يراك مختلفاً ...,0,0,0
❤️هو ان تحتاج لشخص واحد في كل هذه  الدنيا  انيس منصور,0,0,0
: ان شاء الله تفوز بالميداليه الذهبيه وتشرفنا و تشرف الرياضه الجزائريه  توفيق مخلوفي,0,0,0
ولا في غيرو يفرحني  ❤️  اللي معاهم ايفون بيفولوا بعض,0,0,0
انّي اُقبّلُ الالَم قُبْله وداع اذا قَبّلتُك ..!!,0,0,0
: موعدكم مع نجمه تونس  يسرا محنوش في مهرجان  قرطاج الدولي يوم 20اوت بمشاركه خاصه من نجم ستار اكاديمي  نسيم رايسي  …,0,0,0
بحب اوي اشوف العرب بيكسبوا في الاوليمبياد او الدوري الماسي او بطوله العالم ..,0,0,0
حين يبلغك الحزن وتدمع مقلتاك ، تامل مشاكل من هم اتعس منك علي هذه الارض .. ستدرك بعدها كم كنت سخيفاً 💭  حكمه  خاطره✍🏻,0,1,1
امي خايفه عليا زياده امي حاسه ان هيحصلي حاجه في ايه ؟,0,0,0
صباحك ويومك جميل انشاءلله..مرسي لذوقك,0,0,0
زين مسيحيين شيگولون داعش هاجرهم وحاليا گاعدين بايجار مع العلم يملكون بيوت واراضي بموصل هذا مو قهر؟,0,0,0
هو الاسكواش بقي من العاب الاوليمبياد ولا لسه؟,0,0,0
تركي العواد يسيء للسعوديات لايضر السحاب..نباح الكلاب..,0,0,0
احنا وصلنا لقمه التخلف لما واحد مصري يرفع علم السعوديه في الاوليمبياد !,0,0,0
العيال كبّرت ???????????????????????????????? مليوووووووووووووووون مبرووووووووووووووووك اخوي الغالي سلمان ???????????????????????????????????????? من نجاح لنجاح اعلي يارب ❤️,0,1,1
خايف للغربه تحلالك والبعد يغير احوالك,1,0,3
اللي قاعدين يتذمروا علي اللي لبسها قصير او طويل في الاوليمبياد .. هما لو بيسمعوا كلامكم كان زمانهم اخرهم زيكم قاعدين زي قلتكم كده,0,0,0
: بداخلي نهرعميق من الاحزان.. واشواق دفينه ، قصائد سريه ونتهيده  وجــع وضحكه صافيه من القلب لم تخرج الا لك ..,0,0,0
الواحد بعد اللياقه اللي بشوفها علي لاعبين الاوليمبياد لازم يبزق ع حاله بالمرايه صبح ومساء، بس الكرش وجاهه مفيش كلام.,0,0,0
خايفه اوي .... لان الجيش هينزل بتقله ويدافع عن السيسي وهتكون مجزره ... ربنا يستر علينا وتعدي علي خير  نازل ومش متنازل,2,0,4
شوفت فتي احلامي في لاتينو داون تاون.,0,0,0
اللي تقهرني مدن ايام الثورهوالدق الصح رايات خضروجوسمح وفلوس وتوا  توار حقيقيين ومع الخوارج وكلاب لمليشيات مزراطهكيف جت هذي!  يي ياما دونها,0,0,0
لا اعلم اي نوع من الوجع تسلل لاعماقي ؟لكن هو وجع ظلم امتزج مع قسوه بشر بلا ضمائر  الم,0,0,0
يعني !! ما نعمل سجاده الصلاه في مصر .. و اللي بيستوردها من برا يرحم البلد و يبطل استيراد !!!,0,0,0
لابسه حزام ... بس طبقاً لكلام المعلق امبارح هي كانت خارجه من اصابه اصلاً قبل الاوليمبياد .,0,0,0
انا مش مهمه عند حد فا ليه اخلي حد مهم عندي مهما كنت بحبو ؟,2,0,4
: روح بيع وطنك بعيد ???? ، رده فعل رائعه لشاب علي محل يبيع ملابس وضع عليها علم  اسرائيل      الحياه ببساطه عزه ومبادئ     ????,0,1,1
تركي العواد يسيء للسعوديات معليش وبدون نرفزه اللي يقولوا له تتكلم عن امك واختك ، معاه حق السعوديات الاكثر سمنه عربياً،ف سالفه السمنه ماكذب,0,0,0
انا بتفرج عشان احسدهم بصراحه اقل واحد شايل 250 كجم يعني ربع طن الله يخربيتهم 😂😂😂😂 المصرين ف الساحل محدش راح الاوليمبياد اصلا😂,0,0,0
احبابنا اني اغالب حسرهً مشبوبهً وعلي الاسي اتجلَّدُ . نظراتُ اعينكم تعذِّبني فلا عيشي يطيب ولا جفوني ترقدُ  العشماوي …,0,0,0
سبّاح تونسي في الاوليمبياد طلع ف المركز الاخير ، واحد تونسي مشيّر الخبر وكاتب جانبه الحمد لله انه ماغرقش 󾌸󾌸,0,0,0
رايك يحترم ياغالي الاهلي يفرق عن الاتفاق في كثير من الامور والكفه تميل لصالحه مع كل الحب والتقدير لفارس الدهناء,0,0,0
شي لازم يتغير بالتويتر  في جده   الاجواء اليوم اوروبيه ????   .لدرجه قبل شويه رحت للبقاله   رفض يقبل الريال يقول مانقبل الا يورو???? ????????,0,0,0
 اني عكسكم خايفه 😶,2,0,4
هنجيب ميداليه ف الاوليمبياد يا عماد !😂😂😂😂😂😂😂😂😂😂,0,1,1
الوليه المذيعه خايفه تتكلم و خايفه من راي الجمهور حد يروحها يا جماعه,0,0,0
المصري خالد عصار  الكونغولي وانج جيانان تنس طاوله  3  مصر في الاوليمبياد  ريو دي جانيرو 2016,0,0,0
انت بره غزه ما دحشك في الضيعه الضايعه !!,0,1,1
. لكن بالتاكيد دا لا ينطبق علي حدث زي الاوليمبياد. اللبس الغربي مناسب جدا طبعا.,0,0,0
الي يعرف موقع ليڤ ستريم لمشاهده الاوليمبياد علي الجوال يشاركنا. يفضّل لو كان    2016  ريو  تي في,0,0,0
لا مؤاخذه يا مخ هو المنتخب وصل الاوليمبياد و انا معرفش ؟ 😏😂,0,0,0
يا رب يسّــرها علي كـل ضــايق وارفع ستار الهم عن كل محزون لو كان في درب السعاده عوايق تهون مع يا خالق الكون انشهد (الجؤؤكر❌),0,0,0
لن يقتنعوا انك تتالم حتي تموت امام اعينهم  رفعت  الجلسه,0,1,1
